year,month,average
2237,4,1520.574175
2237,5,1517.233213
2237,6,1511.064623
2237,7,1506.033389
2237,8,1505.390686
2237,9,1507.970684
2237,10,1513.049716
2237,11,1517.676404
2237,12,1520.386111
2238,1,1521.770551
2238,2,1522.119676
2238,3,1521.855165
2238,4,1520.858994
2238,5,1517.512204
2238,6,1511.337953
2238,7,1506.301008
2238,8,1505.652458
2238,9,1508.226664
2238,10,1513.299918
2238,11,1517.920854
2238,12,1520.624872
2239,1,1522.003591
2239,2,1522.347055
2239,3,1522.076857
2239,4,1521.074957
2239,5,1517.722443
2239,6,1511.542435
2239,7,1506.499437
2239,8,1505.844491
2239,9,1508.412249
2239,10,1513.47901
2239,11,1518.093483
2239,12,1520.791166
2240,1,1522.163632
2240,2,1522.50107
2240,3,1522.225037
2240,4,1521.217528
2240,5,1517.859743
2240,6,1511.674811
2240,7,1506.626923
2240,8,1505.966984
2240,9,1508.529897
2240,10,1513.591887
2240,11,1518.201665
2240,12,1520.89476
2241,1,1522.262616
2241,2,1522.595485
2241,3,1522.314807
2241,4,1521.302533
2241,5,1517.939906
2241,6,1511.749987
2241,7,1506.696585
2241,8,1506.030541
2241,9,1508.587161
2241,10,1513.642682
2241,11,1518.245919
2241,12,1520.932541
2242,1,1522.293955
2242,2,1522.620569
2242,3,1522.333798
2242,4,1521.315646
2242,5,1517.947506
2242,6,1511.75246
2242,7,1506.69393
2242,8,1506.022598
2242,9,1508.574117
2242,10,1513.624641
2242,11,1518.223006
2242,12,1520.904939
2243,1,1522.261711
2243,2,1522.583797
2243,3,1522.292492
2243,4,1521.269758
2243,5,1517.897061
2243,6,1511.697408
2243,7,1506.633731
2243,8,1505.956598
2243,9,1508.502135
2243,10,1513.546481
2243,11,1518.138572
2243,12,1520.814277
2244,1,1522.164802
2244,2,1522.480759
2244,3,1522.183393
2244,4,1521.154697
2244,5,1517.776294
2244,6,1511.571186
2244,7,1506.501813
2244,8,1505.818581
2244,9,1508.358087
2244,10,1513.396399
2244,11,1517.982515
2244,12,1520.652412
2245,1,1521.997175
2245,2,1522.307506
2245,3,1522.004548
2245,4,1520.970281
2245,5,1517.586446
2245,6,1511.375991
2245,7,1506.300783
2245,8,1505.611088
2245,9,1508.144063
2245,10,1513.175757
2245,11,1517.755282
2245,12,1520.418785
2246,1,1521.757275
2246,2,1522.061597
2246,3,1521.752838
2246,4,1520.71301
2246,5,1517.324038
2246,6,1511.108859
2246,7,1506.028755
2246,8,1505.333787
2246,9,1507.86165
2246,10,1512.888292
2246,11,1517.462873
2246,12,1520.121648
2247,1,1521.455473
2247,2,1521.755256
2247,3,1521.441951
2247,4,1520.397532
2247,5,1517.004043
2247,6,1510.784332
2247,7,1505.698986
2247,8,1504.997888
2247,9,1507.519413
2247,10,1512.53949
2247,11,1517.107427
2247,12,1519.759687
2248,1,1521.087056
2248,2,1521.380598
2248,3,1521.06122
2248,4,1520.010947
2248,5,1516.612043
2248,6,1510.387357
2248,7,1505.296814
2248,8,1504.590085
2248,9,1507.106174
2248,10,1512.120908
2248,11,1516.683664
2248,12,1519.331044
2249,1,1520.653677
2249,2,1520.942699
2249,3,1520.618886
2249,4,1519.564226
2249,5,1516.161139
2249,6,1509.932382
2249,7,1504.837085
2249,8,1504.124686
2249,9,1506.634931
2249,10,1511.643585
2249,11,1516.200154
2249,12,1518.841438
2250,1,1520.158067
2250,2,1520.441067
2250,3,1520.111231
2250,4,1519.050567
2250,5,1515.641678
2250,6,1509.407289
2250,7,1504.307063
2250,8,1503.590249
2250,9,1506.09607
2250,10,1511.100254
2250,11,1515.652446
2250,12,1518.289652
2251,1,1519.60259
2251,2,1519.882059
2251,3,1519.548954
2251,4,1518.485316
2251,5,1515.07393
2251,6,1508.837511
2251,7,1503.733924
2251,8,1503.012267
2251,9,1505.513577
2251,10,1510.513541
2251,11,1515.061912
2251,12,1517.695858
2252,1,1519.006201
2252,2,1519.283462
2252,3,1518.948647
2252,4,1517.883816
2252,5,1514.471888
2252,6,1508.235562
2252,7,1503.132241
2252,8,1502.410868
2252,9,1504.912857
2252,10,1509.913767
2252,11,1514.463343
2252,12,1517.098789
2253,1,1518.410772
2253,2,1518.689787
2253,3,1518.356702
2253,4,1517.293498
2253,5,1513.883136
2253,6,1507.648199
2253,7,1502.54551
2253,8,1501.823824
2253,9,1504.325085
2253,10,1509.324865
2253,11,1513.873045
2253,12,1516.507018
2254,1,1517.817463
2254,2,1518.094935
2254,3,1517.760332
2254,4,1516.695699
2254,5,1513.284183
2254,6,1507.048395
2254,7,1501.944715
2254,8,1501.221793
2254,9,1503.722048
2254,10,1508.720994
2254,11,1513.268579
2254,12,1515.902305
2255,1,1517.21279
2255,2,1517.490589
2255,3,1517.156549
2255,4,1516.092707
2255,5,1512.682327
2255,6,1506.447973
2255,7,1501.345505
2255,8,1500.623409
2255,9,1503.124563
2255,10,1508.124402
2255,11,1512.672918
2255,12,1515.30771
2256,1,1516.619307
2256,2,1516.898251
2256,3,1516.565317
2256,4,1515.502512
2256,5,1512.093199
2256,6,1505.859875
2256,7,1500.757851
2256,8,1500.035437
2256,9,1502.536018
2256,10,1507.534999
2256,11,1512.082477
2256,12,1514.716198
2257,1,1516.026656
2257,2,1516.304433
2257,3,1515.970284
2257,4,1514.906242
2257,5,1511.495821
2257,6,1505.261506
2257,7,1500.158099
2257,8,1499.433777
2257,9,1501.93246
2257,10,1506.929536
2257,11,1511.475216
2257,12,1514.107413
2258,1,1515.41659
2258,2,1515.693391
2258,3,1515.358555
2258,4,1514.294155
2258,5,1510.883872
2258,6,1504.650189
2258,7,1499.5474
2258,8,1498.823548
2258,9,1501.323028
2258,10,1506.3211
2258,11,1510.867979
2258,12,1513.501634
2259,1,1514.81239
2259,2,1515.090836
2259,3,1514.757588
2259,4,1513.694644
2259,5,1510.285745
2259,6,1504.053261
2259,7,1498.950853
2259,8,1498.226332
2259,9,1500.724655
2259,10,1505.721123
2259,11,1510.266131
2259,12,1512.897882
2260,1,1514.206732
2260,2,1514.483388
2260,3,1514.148518
2260,4,1513.084216
2260,5,1509.674461
2260,6,1503.44168
2260,7,1498.339062
2260,8,1497.614341
2260,9,1500.113
2260,10,1505.11019
2260,11,1509.656295
2260,12,1512.28956
2261,1,1513.600175
2261,2,1513.878777
2261,3,1513.545883
2261,4,1512.483496
2261,5,1509.075639
2261,6,1502.844601
2261,7,1497.742894
2261,8,1497.017985
2261,9,1499.515908
2261,10,1504.511841
2261,11,1509.056346
2261,12,1511.687897
2262,1,1512.996707
2262,2,1513.273524
2262,3,1512.938904
2262,4,1511.874941
2262,5,1508.465893
2262,6,1502.234099
2262,7,1497.131562
2262,8,1496.405664
2262,9,1498.903021
2262,10,1503.898685
2262,11,1508.443232
2262,12,1511.075209
2263,1,1512.384688
2263,2,1512.662364
2263,3,1512.328669
2263,4,1511.265625
2263,5,1507.857568
2263,6,1501.626717
2263,7,1496.5244
2263,8,1495.797745
2263,9,1498.293927
2263,10,1503.288017
2263,11,1507.830766
2263,12,1510.460955
2264,1,1511.76867
2264,2,1512.044711
2264,3,1511.709546
2264,4,1510.645282
2264,5,1507.236492
2264,6,1501.005439
2264,7,1495.902915
2264,8,1495.175952
2264,9,1497.672342
2264,10,1502.66702
2264,11,1507.210737
2264,12,1509.842335
2265,1,1511.151739
2265,2,1511.429677
2265,3,1511.096474
2265,4,1510.03415
2265,5,1506.627339
2265,6,1500.398171
2265,7,1495.296717
2265,8,1494.569732
2265,9,1497.065558
2265,10,1502.05913
2265,11,1506.601378
2265,12,1509.231378
2266,1,1510.539067
2266,2,1510.815272
2266,3,1510.48035
2266,4,1509.416405
2266,5,1506.00831
2266,6,1499.778231
2266,7,1494.675684
2266,8,1493.947315
2266,9,1496.442131
2266,10,1501.434975
2266,11,1505.976827
2266,12,1508.606872
2267,1,1509.91493
2267,2,1510.191798
2267,3,1509.857735
2267,4,1508.794799
2267,5,1505.387976
2267,6,1499.159343
2267,7,1494.057716
2267,8,1493.329504
2267,9,1495.824296
2267,10,1500.816881
2267,11,1505.358361
2267,12,1507.988101
2268,1,1509.295878
2268,2,1509.572525
2268,3,1509.238273
2268,4,1508.175208
2268,5,1504.7685
2268,6,1498.540203
2268,7,1493.438501
2268,8,1492.709629
2268,9,1495.203824
2268,10,1500.195813
2268,11,1504.736794
2268,12,1507.366293
2269,1,1508.67401
2269,2,1508.95079
2269,3,1508.616811
2269,4,1507.554157
2269,5,1504.148161
2269,6,1497.920828
2269,7,1492.81967
2269,8,1492.090724
2269,9,1494.584855
2269,10,1499.576716
2269,11,1504.117585
2269,12,1506.747133
2270,1,1508.054973
2270,2,1508.331944
2270,3,1507.998152
2270,4,1506.935669
2270,5,1503.529974
2270,6,1497.303008
2270,7,1492.20159
2270,8,1491.471538
2270,9,1493.964347
2270,10,1498.954628
2270,11,1503.493816
2270,12,1506.121801
2271,1,1507.42818
2271,2,1507.703855
2271,3,1507.368938
2271,4,1506.305555
2271,5,1502.899409
2271,6,1496.672446
2271,7,1491.570858
2271,8,1490.840315
2271,9,1493.333011
2271,10,1498.323481
2271,11,1502.863207
2271,12,1505.492187
2272,1,1506.799889
2272,2,1507.077166
2272,3,1506.744022
2272,4,1505.682528
2272,5,1502.278497
2272,6,1496.05377
2272,7,1490.953791
2272,8,1490.223967
2272,9,1492.717093
2272,10,1497.707623
2272,11,1502.247169
2272,12,1504.875926
2273,1,1506.183322
2273,2,1506.460244
2273,3,1506.126674
2273,4,1505.064714
2273,5,1501.660378
2273,6,1495.435487
2273,7,1490.334816
2273,8,1489.603596
2273,9,1492.09531
2273,10,1497.084366
2273,11,1501.622486
2273,12,1504.250049
2274,1,1505.556416
2274,2,1505.832491
2274,3,1505.498214
2274,4,1504.435699
2274,5,1501.031139
2274,6,1494.806318
2274,7,1489.705315
2274,8,1488.973162
2274,9,1491.464019
2274,10,1496.452232
2274,11,1500.98964
2274,12,1503.616796
2275,1,1504.923003
2275,2,1505.199176
2275,3,1504.865212
2275,4,1503.803237
2275,5,1500.399625
2275,6,1494.176118
2275,7,1489.076095
2275,8,1488.344387
2275,9,1490.835834
2275,10,1495.824708
2275,11,1500.362913
2275,12,1502.991133
2276,1,1504.298554
2276,2,1504.576051
2276,3,1504.243429
2276,4,1503.182769
2276,5,1499.780578
2276,6,1493.558506
2276,7,1488.459172
2276,8,1487.727153
2276,9,1490.217923
2276,10,1495.205666
2276,11,1499.742448
2276,12,1502.369193
2277,1,1503.675083
2277,2,1503.951063
2277,3,1503.616951
2277,4,1502.554901
2277,5,1499.151661
2277,6,1492.928896
2277,7,1487.828575
2277,8,1487.095129
2277,9,1489.58478
2277,10,1494.571686
2277,11,1499.107986
2277,12,1501.73473
2278,1,1503.040979
2278,2,1503.317629
2278,3,1502.984397
2278,4,1501.923389
2278,5,1498.52148
2278,6,1492.300236
2278,7,1487.200851
2278,8,1486.467491
2278,9,1488.957017
2278,10,1493.943479
2278,11,1498.479158
2278,12,1501.105334
2279,1,1502.411049
2279,2,1502.687252
2279,3,1502.353665
2279,4,1501.292448
2279,5,1497.890707
2279,6,1491.670011
2279,7,1486.57088
2279,8,1485.83732
2279,9,1488.326931
2279,10,1493.313735
2279,11,1497.850082
2279,12,1500.47736
2280,1,1501.784469
2280,2,1502.062291
2280,3,1501.730427
2280,4,1500.670969
2280,5,1497.271135
2280,6,1491.052371
2280,7,1485.9544
2280,8,1485.22094
2280,9,1487.710216
2280,10,1492.69612
2280,11,1497.231149
2280,12,1499.856951
2281,1,1501.162436
2281,2,1501.438569
2281,3,1501.104983
2281,4,1500.043855
2281,5,1496.642665
2281,6,1490.422892
2281,7,1485.323605
2281,8,1484.58839
2281,9,1487.076252
2281,10,1492.061083
2281,11,1496.595484
2281,12,1499.221225
2282,1,1500.527088
2282,2,1500.803977
2282,3,1500.471419
2282,4,1499.411535
2282,5,1496.011928
2282,6,1489.793966
2282,7,1484.695929
2282,8,1483.961122
2282,9,1486.449194
2282,10,1491.43391
2282,11,1495.967981
2282,12,1498.593393
2283,1,1499.898898
2283,2,1500.175436
2283,3,1499.842524
2283,4,1498.782326
2283,5,1495.382664
2283,6,1489.164896
2283,7,1484.066599
2283,8,1483.330903
2283,9,1485.818195
2283,10,1490.802208
2283,11,1495.335769
2283,12,1497.961023
2284,1,1499.266627
2284,2,1499.543495
2284,3,1499.211068
2284,4,1498.151491
2284,5,1494.752744
2284,6,1488.536108
2284,7,1483.438397
2284,8,1482.702495
2284,9,1485.189471
2284,10,1490.172963
2284,11,1494.705909
2284,12,1497.330673
2285,1,1498.63588
2285,2,1498.912476
2285,3,1498.579895
2285,4,1497.52032
2285,5,1494.121951
2285,6,1487.906059
2285,7,1482.808749
2285,8,1482.072726
2285,9,1484.559802
2285,10,1489.54358
2285,11,1494.077113
2285,12,1496.70289
2286,1,1498.009399
2286,2,1498.287525
2286,3,1497.956585
2286,4,1496.898705
2286,5,1493.502205
2286,6,1487.28824
2286,7,1482.192109
2286,8,1481.456234
2286,9,1483.943073
2286,10,1488.92609
2286,11,1493.458434
2286,12,1496.082841
2287,1,1497.387811
2287,2,1497.6643
2287,3,1497.331658
2287,4,1496.272091
2287,5,1492.874183
2287,6,1486.659116
2287,7,1481.56152
2287,8,1480.823677
2287,9,1483.308832
2287,10,1488.290457
2287,11,1492.821861
2287,12,1495.445934
2288,1,1496.751063
2288,2,1497.02816
2288,3,1496.696483
2288,4,1495.6382
2288,5,1492.242037
2288,6,1486.029083
2288,7,1480.93318
2288,8,1480.196345
2288,9,1482.682494
2288,10,1487.664985
2288,11,1492.197203
2288,12,1494.822209
2289,1,1496.128307
2289,2,1496.406391
2289,3,1496.07566
2289,4,1495.018273
2289,5,1491.623129
2289,6,1485.411253
2289,7,1480.315726
2289,8,1479.578332
2289,9,1482.063687
2289,10,1487.045066
2289,11,1491.575963
2289,12,1494.199655
2290,1,1495.504426
2290,2,1495.781212
2290,3,1495.44921
2290,4,1494.390631
2290,5,1490.994605
2290,6,1484.782153
2290,7,1479.685654
2290,8,1478.946718
2290,9,1481.430721
2290,10,1486.410913
2290,11,1490.94094
2290,12,1493.564257
2291,1,1494.869057
2291,2,1495.146244
2291,3,1494.814947
2291,4,1493.757354
2291,5,1490.362759
2291,6,1484.152109
2291,7,1479.057008
2291,8,1478.31882
2291,9,1480.803615
2291,10,1485.784544
2291,11,1490.315347
2291,12,1492.939637
2292,1,1494.24551
2292,2,1494.523836
2292,3,1494.19367
2292,4,1493.137176
2292,5,1489.743804
2292,6,1483.534422
2292,7,1478.439855
2292,8,1477.70122
2292,9,1480.185272
2292,10,1485.165063
2292,11,1489.694423
2292,12,1492.317191
2293,1,1493.621474
2293,2,1493.89822
2293,3,1493.566516
2293,4,1492.508612
2293,5,1489.114226
2293,6,1482.904258
2293,7,1477.80886
2293,8,1477.06901
2293,9,1479.552262
2293,10,1484.531678
2293,11,1489.061275
2293,12,1491.685049
2294,1,1492.990923
2294,2,1493.269722
2294,3,1492.94037
2294,4,1491.885004
2294,5,1488.49341
2294,6,1482.286322
2294,7,1477.193022
2294,8,1476.45415
2294,9,1478.93786
2294,10,1483.917024
2294,11,1488.445663
2294,12,1491.067972
2295,1,1492.371945
2295,2,1492.64855
2295,3,1492.316808
2295,4,1491.259008
2295,5,1487.865269
2295,6,1481.656418
2295,7,1476.561135
2295,8,1475.819981
2295,9,1478.301976
2295,10,1483.280065
2295,11,1487.808528
2295,12,1490.431757
2296,1,1491.737523
2296,2,1492.016621
2296,3,1491.68786
2296,4,1490.633367
2296,5,1487.243282
2296,6,1481.038215
2296,7,1475.945927
2296,8,1475.206592
2296,9,1477.689783
2296,10,1482.668205
2296,11,1487.19609
2296,12,1489.817976
2297,1,1491.12173
2297,2,1491.398323
2297,3,1491.0667
2297,4,1490.009174
2297,5,1486.616255
2297,6,1480.408685
2297,7,1475.313653
2297,8,1474.571296
2297,9,1477.052085
2297,10,1482.028839
2297,11,1486.556083
2297,12,1489.178616
2298,1,1490.484086
2298,2,1490.763279
2298,3,1490.434915
2298,4,1489.381134
2298,5,1485.992453
2298,6,1479.789387
2298,7,1474.698193
2298,8,1473.958607
2298,9,1476.441641
2298,10,1481.419863
2298,11,1485.947736
2298,12,1488.570147
2299,1,1489.874797
2299,2,1490.152617
2299,3,1489.822437
2299,4,1488.766555
2299,5,1485.375831
2299,6,1479.170881
2299,7,1474.077364
2299,8,1473.33495
2299,9,1475.815523
2299,10,1480.791734
2299,11,1485.318315
2299,12,1487.940438
2300,1,1489.253254
2300,2,1489.531718
2300,3,1489.202211
2300,4,1488.146997
2300,5,1484.7571
2300,6,1478.553064
2300,7,1473.459773
2300,8,1472.716654
2300,9,1475.196286
2300,10,1480.171226
2300,11,1484.696298
2300,12,1487.316861
2301,1,1488.620478
2301,2,1488.898044
2301,3,1488.568267
2301,4,1487.513378
2301,5,1484.124518
2301,6,1477.922113
2301,7,1472.830225
