location,Latitude,SunInclination,Altitude
5193,50.94794603228439,-4,10
5194,50.75574954467879,-4,10
5195,51.6704711701333,-4,10
5196,51.10584488883684,-4,10
5197,53.20080474960225,-4,10
5198,48.533122403167404,-4,10
5199,53.6103513045088,-4,10
5200,54.28386582640036,-4,10
5201,52.13496083874319,-4,10
5202,50.880874666595815,-4,10
5203,51.51358594667991,-4,10
5204,53.97199021517335,-4,10
5205,48.41904711671682,-4,10
5206,51.99370049807936,-4,10
5207,48.33058457294047,-4,10
5208,49.21071373563654,-4,10
5209,54.813165290301534,-4,10
5210,52.5916454914921,-4,10
5211,48.2711140021349,-4,10
5212,51.19502796738953,-4,10
5213,51.467250817366796,-4,10
5214,53.9103841166276,-4,10
5215,54.307033924400976,-4,10
5216,50.445998658086346,-4,10
5217,53.732384651927376,-4,10
5218,53.313402663349606,-4,10
5219,48.2949028702308,-4,10
5220,52.96524603899866,-4,10
5221,54.01863704196432,-4,10
5222,52.77420167337191,-4,10
5223,51.51521297860348,-4,10
5224,52.27476216303589,-4,10
5225,54.0446115144867,-4,10
5226,51.343987218691964,-4,10
5227,50.837931843592756,-4,10
5228,53.75552450003261,-4,10
5229,51.63165454033965,-4,10
5231,54.7952409632426,-4,10
5232,54.12427842547515,-4,10
5233,52.09834483627281,-4,10
5234,53.758323352356626,-4,10
5235,48.97555987701579,-4,10
5236,53.785225670946744,-4,10
5237,54.01130562791527,-4,10
5238,48.44608588557765,-4,10
5239,51.130879617344405,-4,10
5240,53.61390882762766,-4,10
5241,54.13508553661527,-4,10
5242,48.67125089877543,-4,10
5243,52.82811091531538,-4,10
5244,52.842796322287064,-4,10
5245,50.410485371596224,-4,10
5246,53.77532584778657,-4,10
5247,48.49513132433367,-4,10
5248,53.827582074233504,-4,10
5249,54.75308048045431,-4,10
5250,51.803108003774874,-4,10
5251,51.16264572339281,-4,10
5252,49.063156281401724,-4,10
5253,51.20272940304112,-4,10
5254,50.45391347628066,-4,10
5255,52.196328335428596,-4,10
5256,50.94002362042454,-4,10
5257,49.38644466509986,-4,10
5258,47.87652695152004,-4,10
5259,50.32949883512581,-4,10
5260,51.173544648459405,-4,10
5261,48.85860063262869,-4,10
5262,51.64224063832645,-4,10
5263,50.95834163719779,-4,10
5264,52.55885820366537,-4,10
5265,54.74673003372705,-4,10
5266,50.0040850161295,-4,10
5267,53.59407361272931,-4,10
5268,53.38273648283663,-4,10
5269,52.53181833799002,-4,10
5270,52.56782953966652,-4,10
5271,51.68472679184312,-4,10
5273,53.99146082415858,-4,10
5274,52.7290393898865,-4,10
5275,48.109113107821585,-4,10
5276,49.28144945026113,-4,10
5277,53.51143886084684,-4,10
5278,49.73899429577945,-4,10
5279,50.56290897558721,-4,10
5280,49.97441458842787,-4,10
5281,53.83006748201739,-4,10
5282,49.81901305082519,-4,10
5283,50.691077747696866,-4,10
5284,48.197150539149355,-4,10
5285,51.97021743558815,-4,10
5286,54.06981101601464,-4,10
5287,53.155515710546666,-4,10
5288,52.75571293436934,-4,10
5289,50.98871848633191,-4,10
5290,53.92304787103985,-4,10
5291,50.77503373652529,-4,10
5292,52.05866433904611,-4,10
5293,53.698784602650505,-4,10
5294,53.832935643632744,-4,10
5295,50.955573552895245,-4,10
5296,51.171498780389044,-4,10
5297,54.67808385520779,-4,10
5298,52.55333007024188,-4,10
5299,49.779180005422226,-4,10
5300,50.897063339628815,-4,10
5301,54.63608551926966,-4,10
5302,50.78259662276065,-4,10
5303,52.590016167515735,-4,10
5304,54.32317500231994,-4,10
5305,51.62466831431286,-4,10
5306,48.208014140204035,-4,10
5307,50.568208272182964,-4,10
5308,48.50244963982199,-4,10
5309,54.19989886898159,-4,10
5310,51.099308343932975,-4,10
5311,53.8010096096555,-4,10
5312,51.8464089494721,-4,10
5313,51.10341264370594,-4,10
5314,48.292161341163485,-4,10
5315,47.92675714833932,-4,10
6823,49.9476183186184,-4,10
6824,51.249923834606975,-4,10
6825,49.937447238370495,-4,10
6826,50.12133048340631,-4,10
6827,54.07136615913849,-4,10
6828,48.524482522621206,-4,10
6829,52.07642238736676,-4,10
6830,50.26022243335439,-4,10
6831,52.346195554774056,-4,10
6832,53.60081310668856,-4,10
6833,52.96885150003636,-4,10
6834,53.97972561863886,-4,10
6835,52.64308329732803,-4,10
6836,54.28943483571606,-4,10
6837,51.673080660810555,-4,10
6838,54.472229266836074,-4,10
