year,month,average
2442,10,384.5673358
2442,11,387.1474092
2442,12,388.7655756
2443,1,389.7251773
2443,2,390.290272
2443,3,390.6870202
2443,4,390.818808
2443,5,389.8691378
2443,6,387.1474391
2443,7,383.3967293
2443,8,380.9225798
2443,9,381.6384409
2443,10,384.5146376
2443,11,387.0945255
2443,12,388.7126734
2444,1,389.6723669
2444,2,390.2376494
2444,3,390.634641
2444,4,390.7667243
2444,5,389.8175343
2444,6,387.0964559
2444,7,383.345938
2444,8,380.87139
2444,9,381.5868084
2444,10,384.4624742
2444,11,387.0418388
2444,12,388.6596196
2445,1,389.6190627
2445,2,390.1842136
2445,3,390.5811691
2445,4,390.7133247
2445,5,389.7644646
2445,6,387.0439459
2445,7,383.2936655
2445,8,380.8188675
2445,9,381.5340745
2445,10,384.4095046
2445,11,386.9886852
2445,12,388.606463
2446,1,389.5660252
2446,2,390.1314007
2446,3,390.5286431
2446,4,390.6611421
2446,5,389.7128113
2446,6,386.9929608
2446,7,383.242918
2446,8,380.7677619
2446,9,381.4825589
2446,10,384.3574833
2446,11,386.9361579
2446,12,388.5535775
2447,1,389.5128899
2447,2,390.078126
2447,3,390.4753165
2447,4,390.6078636
2447,5,389.6598298
2447,6,386.9404973
2447,7,383.1906443
2447,8,380.7151882
2447,9,381.4297232
2447,10,384.3043632
2447,11,386.8828097
2447,12,388.5001889
2448,1,389.4595925
2448,2,390.0250373
2448,3,390.4225138
2448,4,390.5554209
2448,5,389.6079527
2448,6,386.8893473
2448,7,383.1398179
2448,8,380.664115
2448,9,381.3783686
2448,10,384.2526438
2448,11,386.8307313
2448,12,388.4478997
2449,1,389.4071958
2449,2,389.9726333
2449,3,390.3701739
2449,4,390.5032241
2449,5,389.5561206
2449,6,386.8380682
2449,7,383.0887276
2449,8,380.612688
2449,9,381.3266107
2449,10,384.200506
2449,11,386.7782488
2449,12,388.3952439
2450,1,389.3544883
2450,2,389.9199867
2450,3,390.3176669
2450,4,390.4509373
2450,5,389.5042714
2450,6,386.7868357
2450,7,383.0377336
2450,8,380.5613902
2450,9,381.2749984
2450,10,384.1485165
2450,11,386.7259058
2450,12,388.3427098
2451,1,389.3018777
2451,2,389.8674084
2451,3,390.2651977
2451,4,390.398659
2451,5,389.4524046
2451,6,386.7355651
2451,7,382.9866901
2451,8,380.5100428
2451,9,381.2233451
2451,10,384.0965015
2451,11,386.6735571
2451,12,388.2901918
2452,1,389.2493051
2452,2,389.8148877
2452,3,390.2128017
2452,4,390.3464627
2452,5,389.4006198
2452,6,386.6843657
2452,7,382.9356951
2452,8,380.4587078
2452,9,381.1716571
2452,10,384.0443981
2452,11,386.6210641
2452,12,388.2374758
2453,1,389.1964874
2453,2,389.7620862
2453,3,390.1601049
2453,4,390.2939662
2453,5,389.3485601
2453,6,386.6329459
2453,7,382.884569
2453,8,380.4073697
2453,9,381.1201257
2453,10,383.9926333
2453,11,386.5691039
2453,12,388.1854885
2454,1,389.1445867
2454,2,389.7103718
2454,3,390.1086377
2454,4,390.242804
2454,5,389.2978916
2454,6,386.5829163
2454,7,382.8347656
2454,8,380.3572118
2454,9,381.069563
2454,10,383.941572
2454,11,386.5175441
2454,12,388.1335762
2455,1,389.0924288
2455,2,389.6580775
2455,3,390.0562929
2455,4,390.1905077
2455,5,389.2458885
2455,6,386.5314242
2455,7,382.7834606
2455,8,380.3056172
2455,9,381.0177268
2455,10,383.8894799
2455,11,386.4652566
2455,12,388.0812801
2456,1,389.0402528
2456,2,389.6061334
2456,3,390.0046503
2456,4,390.1392295
2456,5,389.1951647
2456,6,386.4813981
2456,7,382.733716
2456,8,380.2555668
2456,9,380.967308
2456,10,383.8385876
2456,11,386.4138797
2456,12,388.0295541
2457,1,388.988275
2457,2,389.5540043
2457,3,389.9524479
2457,4,390.0870455
2457,5,389.1432374
2457,6,386.4299395
2457,7,382.6823994
2457,8,380.2039144
2457,9,380.9153687
2457,10,383.7863508
2457,11,386.361411
2457,12,387.9770469
2458,1,388.9358666
2458,2,389.5018168
2458,3,389.9005634
2458,4,390.0355414
2458,5,389.0923194
2458,6,386.3797687
2458,7,382.6325812
2458,8,380.1538854
2458,9,380.8650852
2458,10,383.7357213
2458,11,386.3104329
2458,12,387.9258585
2459,1,388.8845636
2459,2,389.4504928
2459,3,389.8492848
2459,4,389.9843835
2459,5,389.0414984
2459,6,386.3294695
2459,7,382.5824475
2459,8,380.1034054
2459,9,380.8142721
2459,10,383.6845343
2459,11,386.2589122
2459,12,387.8741768
2460,1,388.832843
2460,2,389.3988457
2460,3,389.7977887
2460,4,389.9331164
2460,5,388.9906714
2460,6,386.2792547
2460,7,382.5324684
2460,8,380.0531225
2460,9,380.7636658
2460,10,383.6335357
2460,11,386.20754
2460,12,387.8225886
2461,1,388.7811522
2461,2,389.3471627
2461,3,389.7461954
2461,4,389.8817021
2461,5,388.9396645
2461,6,386.228851
2461,7,382.4823229
2461,8,380.0027341
2461,9,380.7130558
2461,10,383.5826698
2461,11,386.1564611
2461,12,387.7714691
2462,1,388.7301109
2462,2,389.2963055
2462,3,389.6955904
2462,4,389.831415
2462,5,388.8898905
2462,6,386.1797433
2462,7,382.4334852
2462,8,379.9536044
2462,9,380.6635873
2462,10,383.5327671
2462,11,386.1061188
2462,12,387.7208225
2463,1,388.6792539
2463,2,389.2453318
2463,3,389.6445677
2463,4,389.7804208
2463,5,388.8391436
2463,6,386.1294328
2463,7,382.3832635
2463,8,379.9029712
2463,9,380.612566
2463,10,383.4813296
2463,11,386.0543176
2463,12,387.6688424
2464,1,388.6272296
2464,2,389.1933885
2464,3,389.5927965
2464,4,389.7289136
2464,5,388.7881248
2464,6,386.0790882
2464,7,382.3332348
2464,8,379.8527384
2464,9,380.5621244
2464,10,383.4306219
2464,11,386.0033689
2464,12,387.6178112
2465,1,388.5762266
2465,2,389.1425169
2465,3,389.5421267
2465,4,389.6785192
2465,5,388.7382131
2465,6,386.02983
2465,7,382.2842596
2465,8,379.8035162
2465,9,380.5126414
2465,10,383.380812
2465,11,385.9532486
2465,12,387.5675305
2466,1,388.5258875
2466,2,389.092214
2466,3,389.4919225
2466,4,389.6284788
2466,5,388.6885357
2466,6,385.9806782
2466,7,382.2352559
2466,8,379.7541241
2466,9,380.4628393
2466,10,383.3305292
2466,11,385.9025015
2466,12,387.516474
2467,1,388.474634
2467,2,389.040874
2467,3,389.4405791
2467,4,389.5772237
2467,5,388.6375992
2467,6,385.9302595
2467,7,382.1850201
2467,8,379.7035827
2467,9,380.4120234
2467,10,383.2794187
2467,11,385.8511535
2467,12,387.4650728
2468,1,388.4233108
2468,2,388.9897467
2468,3,389.3897282
2468,4,389.5267267
2468,5,388.5876616
2468,6,385.8810447
2468,7,382.1361476
2468,8,379.6545083
2468,9,380.3627103
2468,10,383.2297768
2468,11,385.801179
2468,12,387.4149002
2469,1,388.3730321
2469,2,388.939452
2469,3,389.3394805
2469,4,389.4765974
2469,5,388.5378602
2469,6,385.83175
2469,7,382.0870062
2469,8,379.6050138
2469,9,380.312874
2469,10,383.1795615
2469,11,385.7506275
2469,12,387.3641855
2470,1,388.3222772
2470,2,388.8887704
2470,3,389.2889511
2470,4,389.4262997
2470,5,388.4880041
2470,6,385.7825069
2470,7,382.0380086
2470,8,379.555734
2470,9,380.2632935
2470,10,383.1296092
2470,11,385.7003176
2470,12,387.3136686
2471,1,388.2716612
2471,2,388.8381597
2471,3,389.2384228
2471,4,389.375938
2471,5,388.4380301
2471,6,385.73311
2471,7,381.9888472
2471,8,379.5063131
2471,9,380.2136331
2471,10,383.0796804
2471,11,385.6501693
2471,12,387.263476
2472,1,388.2215464
2472,2,388.788232
2472,3,389.1887536
2472,4,389.3265961
2472,5,388.389211
2472,6,385.6849674
2472,7,381.9409946
2472,8,379.4582013
2472,9,380.1652164
2472,10,383.0308581
2472,11,385.6009265
2472,12,387.2139374
2473,1,388.1717968
2473,2,388.7383571
2473,3,389.1388145
2473,4,389.2766646
2473,5,388.3394987
2473,6,385.6356576
2473,7,381.8917448
2473,8,379.4085194
2473,9,380.115127
2473,10,382.980341
2473,11,385.5500428
2473,12,387.1628764
2474,1,388.1206979
2474,2,388.6873489
2474,3,389.087991
2474,4,389.2261194
2474,5,388.2894541
2474,6,385.5862971
2474,7,381.8427159
2474,8,379.3593099
2474,9,380.0657293
2474,10,382.9306937
2474,11,385.5001648
2474,12,387.1129188
2475,1,388.0707651
2475,2,388.6375389
2475,3,389.0383705
2475,4,389.1767586
2475,5,388.2405556
2475,6,385.5380282
2475,7,381.794713
2475,8,379.3110534
2475,9,380.0172074
2475,10,382.8818439
2475,11,385.4510058
2475,12,387.0636004
2476,1,388.0213899
2476,2,388.588202
2476,3,388.989135
2476,4,389.1276907
2476,5,388.1918525
2476,6,385.4898512
2476,7,381.7466925
2476,8,379.2626637
2476,9,379.9684282
2476,10,382.8326043
2476,11,385.4013181
2476,12,387.0136128
2477,1,387.971209
2477,2,388.5379326
2477,3,388.9388557
2477,4,389.0774879
2477,5,388.1419496
2477,6,385.4404409
2477,7,381.6974433
2477,8,379.2130933
2477,9,379.918565
2477,10,382.7824308
2477,11,385.350898
2477,12,386.9631346
2478,1,387.9208083
2478,2,388.4877314
2478,3,388.8889382
2478,4,389.027935
2478,5,388.0929668
2478,6,385.392192
2478,7,381.6495569
2478,8,379.1650365
2478,9,379.8703026
2478,10,382.7338708
2478,11,385.302027
2478,12,386.9140754
2479,1,387.871643
2479,2,388.4385416
2479,3,388.8397798
2479,4,388.9788733
2479,5,388.044204
2479,6,385.3439011
2479,7,381.6013892
2479,8,379.1164941
2479,9,379.8213974
2479,10,382.6845701
2479,11,385.2523821
2479,12,386.864265
2480,1,387.8217958
2480,2,388.3887755
2480,3,388.790178
2480,4,388.9295183
2480,5,387.9953055
2480,6,385.2956296
2480,7,381.5533852
2480,8,379.0682393
2480,9,379.7728727
2480,10,382.6357023
2480,11,385.2031767
2480,12,386.8148619
2481,1,387.7722932
2481,2,388.3392699
2481,3,388.7407395
2481,4,388.8802252
2481,5,387.9463715
2481,6,385.2472383
2481,7,381.5051993
2481,8,379.0197719
2481,9,379.7241437
2481,10,382.5866864
2481,11,385.1539317
2481,12,386.7655703
2482,1,387.7230838
2482,2,388.2902575
2482,3,388.6920003
2482,4,388.831831
2482,5,387.8985173
2482,6,385.2000764
2482,7,381.4583498
2482,8,378.9726934
2482,9,379.6767881
2482,10,382.5389483
2482,11,385.105781
2482,12,386.7171137
2483,1,387.6743937
2483,2,388.2414106
2483,3,388.6430537
2483,4,388.7828566
2483,5,387.8497283
2483,6,385.1516626
2483,7,381.4099885
2483,8,378.9239193
2483,9,379.6276476
2483,10,382.489449
2483,11,385.0560199
2483,12,386.667311
2484,1,387.6247102
2484,2,388.1919869
2484,3,388.593986
2484,4,388.7342312
2484,5,387.8017478
2484,6,385.1044814
2484,7,381.3632247
2484,8,378.8770241
2484,9,379.5805579
2484,10,382.4420387
2484,11,385.008231
2484,12,386.6192209
2485,1,387.5763658
2485,2,388.1434442
2485,3,388.5452859
2485,4,388.6854333
2485,5,387.7530574
2485,6,385.0560845
2485,7,381.314801
2485,8,378.8281156
2485,9,379.5312208
2485,10,382.3922951
2485,11,384.9581974
2485,12,386.5691395
2486,1,387.5264166
2486,2,388.0937841
2486,3,388.4960241
2486,4,388.6366655
2486,5,387.7049923
2486,6,385.0088793
2486,7,381.268075
2486,8,378.7813184
2486,9,379.484283
2486,10,382.3450808
2486,11,384.9106348
2486,12,386.5212869
2487,1,387.4783042
2487,2,388.0454531
2487,3,388.4475032
2487,4,388.5880047
2487,5,387.6563888
2487,6,384.9605138
2487,7,381.2196262
2487,8,378.7323302
2487,9,379.4348141
2487,10,382.2951583
2487,11,384.8603829
2487,12,386.4709613
2488,1,387.428099
2488,2,387.9955389
2488,3,388.398003
2488,4,388.5390277
2488,5,387.6081566
2488,6,384.9131961
2488,7,381.1728568
2488,8,378.6855734
2488,9,379.3880131
2488,10,382.2481898
2488,11,384.8131865
2488,12,386.4235999
2489,1,387.3806025
2489,2,387.9479452
2489,3,388.3503334
2489,4,388.4913213
2489,5,387.5605954
2489,6,384.8659421
2489,7,381.1255678
2489,8,378.6377692
2489,9,379.339723
2489,10,382.1994079
2489,11,384.7640006
2489,12,386.3742326
2490,1,387.3312223
2490,2,387.8987032
2490,3,388.3013392
2490,4,388.4426772
2490,5,387.5125215
2490,6,384.8186133
2490,7,381.0786309
2490,8,378.5907083
2490,9,379.2925054
2490,10,382.1519412
2490,11,384.7162606
2490,12,386.3263178
2491,1,387.2831935
2491,2,387.8506253
2491,3,388.253257
2491,4,388.3946488
2491,5,387.464744
2491,6,384.7712597
2491,7,381.0313679
2491,8,378.5430613
2491,9,379.2445036
2491,10,382.1035748
2491,11,384.6676094
2491,12,386.2775956
2492,1,387.2345603
2492,2,387.8022225
2492,3,388.2051832
2492,4,388.346994
2492,5,387.4177142
2492,6,384.7250144
2492,7,380.9855389
2492,8,378.4971169
2492,9,379.1983922
2492,10,382.0571838
2492,11,384.6208931
2492,12,386.2306274
2493,1,387.187377
2493,2,387.7548677
2493,3,388.1576843
2493,4,388.2993952
2493,5,387.3702016
2493,6,384.6777537
2493,7,380.9381948
2493,8,378.4492168
2493,9,379.149969
2493,10,382.0082351
2493,11,384.5715089
2493,12,386.1810368
2494,1,387.1377596
2494,2,387.7053866
2494,3,388.1084614
2494,4,388.2505456
2494,5,387.3219576
2494,6,384.630303
2494,7,380.8912008
2494,8,378.4021816
2494,9,379.1028751
2494,10,381.9610056
2494,11,384.5241353
2494,12,386.1336285
2495,1,387.0903806
2495,2,387.6580983
2495,3,388.0612993
2495,4,388.2035524
2495,5,387.2753077
2495,6,384.5841408
2495,7,380.8451621
2495,8,378.3557554
2495,9,379.0560447
2495,10,381.9137094
2495,11,384.4763946
2495,12,386.0855955
2496,1,387.0421656
2496,2,387.6098081
2496,3,388.013013
2496,4,388.1553552
2496,5,387.227415
2496,6,384.5367367
2496,7,380.7979212
2496,8,378.308205
2496,9,379.0082036
2496,10,381.8655508
2496,11,384.4279727
2496,12,386.037094
2497,1,386.9937215
2497,2,387.5615461
2497,3,387.9650218
2497,4,388.1077206
2497,5,387.1803442
2497,6,384.4903966
2497,7,380.7519617
2497,8,378.2621198
2497,9,378.9619688
2497,10,381.8190878
2497,11,384.3812752
2497,12,385.9902767
2498,1,386.946852
2498,2,387.5146877
2498,3,387.9182099
2498,4,388.0609961
2498,5,387.1338771
2498,6,384.4443254
2498,7,380.7059167
2498,8,378.2155838
2498,9,378.9149144
2498,10,381.771441
2498,11,384.3330427
2498,12,385.9415938
2499,1,386.8978238
2499,2,387.465448
2499,3,387.8688996
2499,4,388.0117968
2499,5,387.0851344
2499,6,384.3963882
2499,7,380.6586619
2499,8,378.168776
2499,9,378.868842
2499,10,381.7263813
2499,11,384.2893884
2499,12,385.8999006
2500,1,386.8602887
2500,2,387.4307262
2500,3,387.8370925
2500,4,387.9829138
2500,5,387.0590927
2500,6,384.3730129
2500,7,380.637686
2500,8,378.1498405
2500,9,378.8514956
2500,10,381.7100807
2500,11,384.2734982
2500,12,385.883713
