projectid;simulationid;vColumn;vRow;vLocationID;vNUTS_ID;vNUTS_NAME;vSTATE_NAME;start_date;end_date;vIDPL;vYear
1;C199R517;199;517;940;DE71E;Wetteraukreis;Hessen;2017-01-01;2017-12-31;111;2017
2;C319R734;319;734;941;DE278;Günzburg;Bayern;2017-01-01;2017-12-31;102;2017
3;C414R691;414;691;942;DE219;Eichstätt;Bayern;2017-01-01;2017-12-31;108;2017
4;C370R404;370;404;943;DEE0A;Mansfeld-Südharz;Sachsen-Anhalt;2017-01-01;2017-12-31;112;2017
5;C156R597;156;597;944;DEB3B;Alzey-Worms;Rheinland-Pfalz;2017-01-01;2017-12-31;114;2017
6;C526R461;526;461;945;DED43;Mittelsachsen;Sachsen;2017-01-01;2017-12-31;126;2017
7;C355R768;355;768;946;DE21E;Landsberg am Lech;Bayern;2017-01-01;2017-12-31;113;2017
8;C174R593;174;593;947;DEB39;Worms, Kreisfreie Stadt;Rheinland-Pfalz;2017-01-01;2017-12-31;115;2017
9;C114R800;114;800;948;DE132;Breisgau-Hochschwarzwald;Baden-Württemberg;2017-01-01;2017-12-31;109;2017
10;C461R677;461;677;949;DE238;Regensburg, Landkreis;Bayern;2017-01-01;2017-12-31;105;2017
11;C145R277;145;277;950;DE94E;Osnabrück, Landkreis;Niedersachsen;2017-01-01;2017-12-31;113;2017
12;C233R61;233;61;951;DEF07;Nordfriesland;Schleswig-Holstein;2017-01-01;2017-12-31;112;2017
13;C250R303;250;303;952;DE929;Region Hannover;Niedersachsen;2017-01-01;2017-12-31;118;2017
14;C52R468;52;468;953;DEA27;Rhein-Erft-Kreis;Nordrhein-Westfalen;2017-01-01;2017-12-31;110;2017
15;C92R189;92;189;954;DE942;Emden, Kreisfreie Stadt;Niedersachsen;2017-01-01;2017-12-31;112;2017
16;C92R248;92;248;955;DE949;Emsland;Niedersachsen;2017-01-01;2017-12-31;110;2017
17;C300R124;300;124;956;DEF0D;Segeberg;Schleswig-Holstein;2017-01-01;2017-12-31;116;2017
18;C483R124;483;124;957;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;128;2017
19;C306R582;306;582;958;DE268;Kitzingen;Bayern;2017-01-01;2017-12-31;110;2017
20;C56R436;56;436;959;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2017-01-01;2017-12-31;115;2017
21;C290R284;290;284;960;DE929;Region Hannover;Niedersachsen;2017-01-01;2017-12-31;115;2017
22;C234R112;234;112;961;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;110;2017
23;C172R622;172;622;962;DEB34;Ludwigshafen am Rhein, Kreisfreie Stadt;Rheinland-Pfalz;2017-01-01;2017-12-31;117;2017
24;C67R483;67;483;963;DEA28;Euskirchen;Nordrhein-Westfalen;2017-01-01;2017-12-31;114;2017
25;C92R292;92;292;964;DE94B;Grafschaft Bentheim;Niedersachsen;2017-01-01;2017-12-31;105;2017
26;C100R302;100;302;965;DE94B;Grafschaft Bentheim;Niedersachsen;2017-01-01;2017-12-31;114;2017
27;C373R232;373;232;966;DE934;Lüchow-Dannenberg;Niedersachsen;2017-01-01;2017-12-31;122;2017
28;C166R631;166;631;967;DEB3C;Bad Dürkheim;Rheinland-Pfalz;2017-01-01;2017-12-31;105;2017
29;C404R756;404;756;968;DE217;Dachau;Bayern;2017-01-01;2017-12-31;122;2017
30;C314R243;314;243;969;DE93A;Uelzen;Niedersachsen;2017-01-01;2017-12-31;108;2017
31;C349R647;349;647;970;DE256;Ansbach, Landkreis;Bayern;2017-01-01;2017-12-31;117;2017
32;C429R771;429;771;971;DE218;Ebersberg;Bayern;2017-01-01;2017-12-31;111;2017
33;C67R482;67;482;972;DEA28;Euskirchen;Nordrhein-Westfalen;2017-01-01;2017-12-31;114;2017
34;C106R239;106;239;973;DE949;Emsland;Niedersachsen;2017-01-01;2017-12-31;111;2017
35;C460R593;460;593;974;DE237;Neustadt a. d. Waldnaab;Bayern;2017-01-01;2017-12-31;119;2017
36;C411R748;411;748;975;DE21B;Freising;Bayern;2017-01-01;2017-12-31;109;2017
37;C453R122;453;122;976;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;124;2017
38;C352R440;352;440;977;DEG0D;Sömmerda;Thüringen;2017-01-01;2017-12-31;124;2017
39;C314R521;314;521;978;DE266;Rhön-Grabfeld;Bayern;2017-01-01;2017-12-31;114;2017
40;C168R621;168;621;979;DEB3I;Rhein-Pfalz-Kreis;Rheinland-Pfalz;2017-01-01;2017-12-31;97;2017
41;C289R251;289;251;980;DE931;Celle;Niedersachsen;2017-01-01;2017-12-31;115;2017
42;C470R633;470;633;981;DE239;Schwandorf;Bayern;2017-01-01;2017-12-31;113;2017
43;C465R468;465;468;982;DED45;Zwickau;Sachsen;2017-01-01;2017-12-31;120;2017
44;C362R703;362;703;983;DE27D;Donau-Ries;Bayern;2017-01-01;2017-12-31;107;2017
45;C463R678;463;678;984;DE238;Regensburg, Landkreis;Bayern;2017-01-01;2017-12-31;105;2017
46;C230R307;230;307;985;DE928;Schaumburg;Niedersachsen;2017-01-01;2017-12-31;113;2017
47;C51R357;51;357;986;DEA34;Borken;Nordrhein-Westfalen;2017-01-01;2017-12-31;108;2017
48;C377R710;377;710;987;DE21I;Neuburg-Schrobenhausen;Bayern;2017-01-01;2017-12-31;108;2017
49;C329R398;329;398;988;DEG07;Nordhausen;Thüringen;2017-01-01;2017-12-31;128;2017
50;C397R726;397;726;989;DE21J;Pfaffenhofen a. d. Ilm;Bayern;2017-01-01;2017-12-31;119;2017
51;C196R799;196;799;990;DE137;Tuttlingen;Baden-Württemberg;2017-01-01;2017-12-31;104;2017
52;C455R218;455;218;992;DE40D;Ostprignitz-Ruppin;Brandenburg;2017-01-01;2017-12-31;116;2017
53;C446R623;446;623;993;DE239;Schwandorf;Bayern;2017-01-01;2017-12-31;114;2017
54;C414R576;414;576;994;DE246;Bayreuth, Landkreis;Bayern;2017-01-01;2017-12-31;116;2017
55;C438R105;438;105;995;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;122;2017
56;C172R801;172;801;996;DE132;Breisgau-Hochschwarzwald;Baden-Württemberg;2017-01-01;2017-12-31;117;2017
57;C426R120;426;120;997;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;125;2017
58;C56R460;56;460;998;DEA27;Rhein-Erft-Kreis;Nordrhein-Westfalen;2017-01-01;2017-12-31;112;2017
59;C460R239;460;239;999;DE40D;Ostprignitz-Ruppin;Brandenburg;2017-01-01;2017-12-31;115;2017
60;C353R762;353;762;1000;DE276;Augsburg, Landkreis;Bayern;2017-01-01;2017-12-31;111;2017
61;C371R709;371;709;1001;DE21I;Neuburg-Schrobenhausen;Bayern;2017-01-01;2017-12-31;104;2017
62;C415R178;415;178;1002;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;114;2017
63;C23R415;23;415;1003;DEA1E;Viersen;Nordrhein-Westfalen;2017-01-01;2017-12-31;100;2017
64;C422R751;422;751;1004;DE21H;München, Landkreis;Bayern;2017-01-01;2017-12-31;122;2017
65;C405R758;405;758;1005;DE212;München, Kreisfreie Stadt;Bayern;2017-01-01;2017-12-31;122;2017
66;C104R227;104;227;1006;DE949;Emsland;Niedersachsen;2017-01-01;2017-12-31;99;2017
67;C392R720;392;720;1007;DE21I;Neuburg-Schrobenhausen;Bayern;2017-01-01;2017-12-31;107;2017
68;C92R243;92;243;1008;DE949;Emsland;Niedersachsen;2017-01-01;2017-12-31;110;2017
69;C410R782;410;782;1009;DE21H;München, Landkreis;Bayern;2017-01-01;2017-12-31;111;2017
70;C423R762;423;762;1010;DE21H;München, Landkreis;Bayern;2017-01-01;2017-12-31;117;2017
71;C220R249;220;249;1011;DE922;Diepholz;Niedersachsen;2017-01-01;2017-12-31;113;2017
72;C427R784;427;784;1012;DE21H;München, Landkreis;Bayern;2017-01-01;2017-12-31;122;2017
73;C77R275;77;275;1013;DE94B;Grafschaft Bentheim;Niedersachsen;2017-01-01;2017-12-31;120;2017
74;C54R420;54;420;1014;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2017-01-01;2017-12-31;105;2017
75;C139R394;139;394;1015;DEA5B;Soest;Nordrhein-Westfalen;2017-01-01;2017-12-31;115;2017
76;C308R272;308;272;1016;DE931;Celle;Niedersachsen;2017-01-01;2017-12-31;117;2017
77;C435R762;435;762;1017;DE218;Ebersberg;Bayern;2017-01-01;2017-12-31;113;2017
78;C23R454;23;454;1018;DEA26;Düren;Nordrhein-Westfalen;2017-01-01;2017-12-31;116;2017
79;C179R610;179;610;1019;DE126;Mannheim, Stadtkreis;Baden-Württemberg;2017-01-01;2017-12-31;101;2017
80;C147R269;147;269;1020;DE94E;Osnabrück, Landkreis;Niedersachsen;2017-01-01;2017-12-31;125;2017
81;C65R281;65;281;1021;DE94B;Grafschaft Bentheim;Niedersachsen;2017-01-01;2017-12-31;104;2017
82;C134R388;134;388;1022;DEA5C;Unna;Nordrhein-Westfalen;2017-01-01;2017-12-31;110;2017
83;C151R276;151;276;1023;DE94E;Osnabrück, Landkreis;Niedersachsen;2017-01-01;2017-12-31;113;2017
84;C452R232;452;232;1024;DE40D;Ostprignitz-Ruppin;Brandenburg;2017-01-01;2017-12-31;102;2017
85;C190R251;190;251;1025;DE922;Diepholz;Niedersachsen;2017-01-01;2017-12-31;114;2017
86;C346R765;346;765;1026;DE276;Augsburg, Landkreis;Bayern;2017-01-01;2017-12-31;111;2017
87;C308R585;308;585;1027;DE268;Kitzingen;Bayern;2017-01-01;2017-12-31;109;2017
88;C349R272;349;272;1028;DE914;Gifhorn;Niedersachsen;2017-01-01;2017-12-31;116;2017
89;C475R682;475;682;1029;DE22B;Straubing-Bogen;Bayern;2017-01-01;2017-12-31;104;2017
90;C370R767;370;767;1030;DE21E;Landsberg am Lech;Bayern;2017-01-01;2017-12-31;107;2017
91;C102R533;102;533;1031;DEB17;Mayen-Koblenz;Rheinland-Pfalz;2017-01-01;2017-12-31;109;2017
92;C170R614;170;614;1032;DEB31;Frankenthal (Pfalz), Kreisfreie Stadt;Rheinland-Pfalz;2017-01-01;2017-12-31;107;2017
93;C199R534;199;534;1033;DE71E;Wetteraukreis;Hessen;2017-01-01;2017-12-31;104;2017
94;C214R98;214;98;1034;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;108;2017
95;C384R793;384;793;1035;DE21L;Starnberg;Bayern;2017-01-01;2017-12-31;116;2017
96;C461R107;461;107;1036;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;122;2017
97;C120R791;120;791;1037;DE132;Breisgau-Hochschwarzwald;Baden-Württemberg;2017-01-01;2017-12-31;112;2017
98;C372R604;372;604;1038;DE248;Forchheim;Bayern;2017-01-01;2017-12-31;125;2017
99;C402R348;402;348;1039;DEE0C;Salzlandkreis;Sachsen-Anhalt;2017-01-01;2017-12-31;117;2017
100;C376R713;376;713;1040;DE21I;Neuburg-Schrobenhausen;Bayern;2017-01-01;2017-12-31;108;2017
101;C304R307;304;307;1041;DE91A;Peine;Niedersachsen;2017-01-01;2017-12-31;96;2017
102;C464R672;464;672;1042;DE238;Regensburg, Landkreis;Bayern;2017-01-01;2017-12-31;123;2017
103;C398R755;398;755;1043;DE217;Dachau;Bayern;2017-01-01;2017-12-31;122;2017
104;C20R464;20;464;1044;DEA2D;Städteregion Aachen;Nordrhein-Westfalen;2017-01-01;2017-12-31;112;2017
105;C359R327;359;327;1045;DEE07;Börde;Sachsen-Anhalt;2017-01-01;2017-12-31;116;2017
106;C304R524;304;524;1046;DE266;Rhön-Grabfeld;Bayern;2017-01-01;2017-12-31;112;2017
107;C109R269;109;269;1047;DE949;Emsland;Niedersachsen;2017-01-01;2017-12-31;116;2017
108;C533R414;533;414;1048;DED2E;Meißen;Sachsen;2017-01-01;2017-12-31;134;2017
109;C55R469;55;469;1049;DEA26;Düren;Nordrhein-Westfalen;2017-01-01;2017-12-31;110;2017
110;C221R127;221;127;1050;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;112;2017
111;C126R290;126;290;1051;DEA37;Steinfurt;Nordrhein-Westfalen;2017-01-01;2017-12-31;118;2017
112;C344R243;344;243;1052;DE934;Lüchow-Dannenberg;Niedersachsen;2017-01-01;2017-12-31;111;2017
113;C627R445;627;445;1053;DED2D;Görlitz;Sachsen;2017-01-01;2017-12-31;133;2017
114;C297R298;297;298;1054;DE929;Region Hannover;Niedersachsen;2017-01-01;2017-12-31;97;2017
115;C231R65;231;65;1055;DEF07;Nordfriesland;Schleswig-Holstein;2017-01-01;2017-12-31;112;2017
116;C175R365;175;365;1056;DEA42;Gütersloh;Nordrhein-Westfalen;2017-01-01;2017-12-31;117;2017
117;C485R681;485;681;1057;DE223;Straubing, Kreisfreie Stadt;Bayern;2017-01-01;2017-12-31;105;2017
118;C419R756;419;756;1058;DE21H;München, Landkreis;Bayern;2017-01-01;2017-12-31;109;2017
119;C189R264;189;264;1059;DE922;Diepholz;Niedersachsen;2017-01-01;2017-12-31;96;2017
120;C483R485;483;485;1060;DED42;Erzgebirgskreis;Sachsen;2017-01-01;2017-12-31;128;2017
121;C338R681;338;681;1061;DE27D;Donau-Ries;Bayern;2017-01-01;2017-12-31;108;2017
122;C317R272;317;272;1062;DE914;Gifhorn;Niedersachsen;2017-01-01;2017-12-31;106;2017
123;C499R113;499;113;1063;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;130;2017
124;C267R184;267;184;1064;DE933;Harburg;Niedersachsen;2017-01-01;2017-12-31;118;2017
125;C510R109;510;109;1065;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;116;2017
126;C383R716;383;716;1066;DE21I;Neuburg-Schrobenhausen;Bayern;2017-01-01;2017-12-31;105;2017
127;C102R240;102;240;1067;DE949;Emsland;Niedersachsen;2017-01-01;2017-12-31;111;2017
128;C249R199;249;199;1068;DE937;Rotenburg (Wümme);Niedersachsen;2017-01-01;2017-12-31;116;2017
129;C93R252;93;252;1069;DE949;Emsland;Niedersachsen;2017-01-01;2017-12-31;110;2017
130;C475R679;475;679;1070;DE22B;Straubing-Bogen;Bayern;2017-01-01;2017-12-31;104;2017
131;C344R222;344;222;1071;DE934;Lüchow-Dannenberg;Niedersachsen;2017-01-01;2017-12-31;114;2017
132;C363R703;363;703;1072;DE27D;Donau-Ries;Bayern;2017-01-01;2017-12-31;107;2017
133;C350R458;350;458;1073;DEG0C;Gotha;Thüringen;2017-01-01;2017-12-31;119;2017
134;C98R353;98;353;1074;DEA35;Coesfeld;Nordrhein-Westfalen;2017-01-01;2017-12-31;119;2017
135;C56R436;56;436;1075;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2017-01-01;2017-12-31;115;2017
136;C619R419;619;419;1076;DED2D;Görlitz;Sachsen;2017-01-01;2017-12-31;130;2017
137;C217R85;217;85;1077;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;125;2017
138;C71R480;71;480;1078;DEA28;Euskirchen;Nordrhein-Westfalen;2017-01-01;2017-12-31;108;2017
139;C169R436;169;436;1079;DEA57;Hochsauerlandkreis;Nordrhein-Westfalen;2017-01-01;2017-12-31;125;2017
140;C397R351;397;351;1080;DEE0C;Salzlandkreis;Sachsen-Anhalt;2017-01-01;2017-12-31;117;2017
141;C30R366;30;366;1081;DEA1B;Kleve;Nordrhein-Westfalen;2017-01-01;2017-12-31;90;2017
142;C488R680;488;680;1082;DE22B;Straubing-Bogen;Bayern;2017-01-01;2017-12-31;105;2017
143;C450R676;450;676;1084;DE238;Regensburg, Landkreis;Bayern;2017-01-01;2017-12-31;109;2017
144;C310R258;310;258;1085;DE931;Celle;Niedersachsen;2017-01-01;2017-12-31;115;2017
145;C461R696;461;696;1086;DE22B;Straubing-Bogen;Bayern;2017-01-01;2017-12-31;110;2017
146;C443R219;443;219;1087;DE40D;Ostprignitz-Ruppin;Brandenburg;2017-01-01;2017-12-31;120;2017
147;C510R109;510;109;1088;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;116;2017
148;C352R280;352;280;1089;DE914;Gifhorn;Niedersachsen;2017-01-01;2017-12-31;116;2017
149;C190R627;190;627;1090;DE125;Heidelberg, Stadtkreis;Baden-Württemberg;2017-01-01;2017-12-31;110;2017
150;C307R679;307;679;1091;DE11D;Ostalbkreis;Baden-Württemberg;2017-01-01;2017-12-31;115;2017
151;C411R274;411;274;1092;DEE0D;Stendal;Sachsen-Anhalt;2017-01-01;2017-12-31;120;2017
152;C494R677;494;677;1093;DE22B;Straubing-Bogen;Bayern;2017-01-01;2017-12-31;115;2017
153;C416R125;416;125;1094;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;121;2017
154;C393R713;393;713;1095;DE21I;Neuburg-Schrobenhausen;Bayern;2017-01-01;2017-12-31;101;2017
155;C173R595;173;595;1096;DEB39;Worms, Kreisfreie Stadt;Rheinland-Pfalz;2017-01-01;2017-12-31;115;2017
156;C179R272;179;272;1097;DE922;Diepholz;Niedersachsen;2017-01-01;2017-12-31;122;2017
157;C389R721;389;721;1098;DE21I;Neuburg-Schrobenhausen;Bayern;2017-01-01;2017-12-31;107;2017
158;C41R475;41;475;1099;DEA26;Düren;Nordrhein-Westfalen;2017-01-01;2017-12-31;113;2017
159;C424R765;424;765;1100;DE21H;München, Landkreis;Bayern;2017-01-01;2017-12-31;117;2017
160;C467R442;467;442;1101;DED52;Leipzig;Sachsen;2017-01-01;2017-12-31;126;2017
161;C421R121;421;121;1102;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;117;2017
162;C150R268;150;268;1103;DE94E;Osnabrück, Landkreis;Niedersachsen;2017-01-01;2017-12-31;120;2017
163;C467R459;467;459;1104;DED45;Zwickau;Sachsen;2017-01-01;2017-12-31;120;2017
164;C249R209;249;209;1105;DE937;Rotenburg (Wümme);Niedersachsen;2017-01-01;2017-12-31;108;2017
165;C442R764;442;764;1106;DE218;Ebersberg;Bayern;2017-01-01;2017-12-31;110;2017
166;C499R38;499;38;1107;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;134;2017
167;C503R140;503;140;1108;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;122;2017
168;C163R264;163;264;1109;DE94F;Vechta;Niedersachsen;2017-01-01;2017-12-31;116;2017
169;C403R432;403;432;1110;DEE08;Burgenlandkreis;Sachsen-Anhalt;2017-01-01;2017-12-31;125;2017
170;C5R445;5;445;1111;DEA29;Heinsberg;Nordrhein-Westfalen;2017-01-01;2017-12-31;96;2017
171;C219R99;219;99;1112;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;104;2017
172;C571R436;571;436;1113;DED2F;Sächsische Schweiz-Osterzgebirge;Sachsen;2017-01-01;2017-12-31;130;2017
173;C461R107;461;107;1114;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;122;2017
174;C162R660;162;660;1115;DEB3H;Südliche Weinstraße;Rheinland-Pfalz;2017-01-01;2017-12-31;108;2017
175;C511R109;511;109;1116;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;116;2017
176;C398R766;398;766;1117;DE212;München, Kreisfreie Stadt;Bayern;2017-01-01;2017-12-31;114;2017
177;C217R96;217;96;1118;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;104;2017
178;C319R720;319;720;1119;DE277;Dillingen a.d. Donau;Bayern;2017-01-01;2017-12-31;120;2017
179;C217R125;217;125;1120;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;112;2017
180;C215R92;215;92;1121;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;108;2017
181;C468R681;468;681;1122;DE238;Regensburg, Landkreis;Bayern;2017-01-01;2017-12-31;105;2017
182;C29R407;29;407;1123;DEA1B;Kleve;Nordrhein-Westfalen;2017-01-01;2017-12-31;98;2017
183;C349R786;349;786;1124;DE27B;Ostallgäu;Bayern;2017-01-01;2017-12-31;115;2017
184;C209R101;209;101;1125;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;108;2017
185;C478R684;478;684;1126;DE223;Straubing, Kreisfreie Stadt;Bayern;2017-01-01;2017-12-31;105;2017
186;C441R457;441;457;1127;DEG0L;Greiz;Thüringen;2017-01-01;2017-12-31;118;2017
187;C221R102;221;102;1128;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;104;2017
188;C427R117;427;117;1129;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;117;2017
189;C172R589;172;589;1130;DEB3B;Alzey-Worms;Rheinland-Pfalz;2017-01-01;2017-12-31;109;2017
190;C217R95;217;95;1131;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;108;2017
191;C51R360;51;360;1132;DEA34;Borken;Nordrhein-Westfalen;2017-01-01;2017-12-31;100;2017
192;C452R619;452;619;1133;DE239;Schwandorf;Bayern;2017-01-01;2017-12-31;116;2017
193;C165R643;165;643;1134;DEB3E;Germersheim;Rheinland-Pfalz;2017-01-01;2017-12-31;106;2017
194;C285R264;285;264;1135;DE931;Celle;Niedersachsen;2017-01-01;2017-12-31;110;2017
195;C100R535;100;535;1136;DEB17;Mayen-Koblenz;Rheinland-Pfalz;2017-01-01;2017-12-31;109;2017
196;C379R722;379;722;1137;DE21I;Neuburg-Schrobenhausen;Bayern;2017-01-01;2017-12-31;106;2017
197;C94R243;94;243;1138;DE949;Emsland;Niedersachsen;2017-01-01;2017-12-31;110;2017
198;C418R694;418;694;1139;DE21J;Pfaffenhofen a. d. Ilm;Bayern;2017-01-01;2017-12-31;114;2017
199;C25R457;25;457;1142;DEA26;Düren;Nordrhein-Westfalen;2017-01-01;2017-12-31;116;2017
200;C387R418;387;418;1143;DEG0A;Kyffhäuserkreis;Thüringen;2017-01-01;2017-12-31;116;2017
201;C46R436;46;436;1144;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2017-01-01;2017-12-31;111;2017
202;C443R381;443;381;1145;DEE05;Anhalt-Bitterfeld;Sachsen-Anhalt;2017-01-01;2017-12-31;119;2017
203;C173R623;173;623;1146;DEB3I;Rhein-Pfalz-Kreis;Rheinland-Pfalz;2017-01-01;2017-12-31;117;2017
204;C165R386;165;386;1147;DEA5B;Soest;Nordrhein-Westfalen;2017-01-01;2017-12-31;107;2017
205;C178R247;178;247;1148;DE94F;Vechta;Niedersachsen;2017-01-01;2017-12-31;118;2017
206;C187R306;187;306;1149;DEA46;Minden-Lübbecke;Nordrhein-Westfalen;2017-01-01;2017-12-31;124;2017
207;C477R753;477;753;1150;DE21G;Mühldorf a. Inn;Bayern;2017-01-01;2017-12-31;117;2017
208;C215R182;215;182;1151;DE937;Rotenburg (Wümme);Niedersachsen;2017-01-01;2017-12-31;118;2017
209;C168R646;168;646;1152;DEB3E;Germersheim;Rheinland-Pfalz;2017-01-01;2017-12-31;106;2017
210;C68R486;68;486;1153;DEA28;Euskirchen;Nordrhein-Westfalen;2017-01-01;2017-12-31;114;2017
211;C401R642;401;642;1154;DE236;Neumarkt i. d. OPf.;Bayern;2017-01-01;2017-12-31;114;2017
212;C450R616;450;616;1155;DE239;Schwandorf;Bayern;2017-01-01;2017-12-31;116;2017
213;C167R610;167;610;1156;DEB3C;Bad Dürkheim;Rheinland-Pfalz;2017-01-01;2017-12-31;96;2017
214;C203R525;203;525;1157;DE71E;Wetteraukreis;Hessen;2017-01-01;2017-12-31;111;2017
215;C414R750;414;750;1158;DE21B;Freising;Bayern;2017-01-01;2017-12-31;109;2017
216;C381R342;381;342;1159;DEE0C;Salzlandkreis;Sachsen-Anhalt;2017-01-01;2017-12-31;115;2017
217;C212R101;212;101;1160;DEF05;Dithmarschen;Schleswig-Holstein;2017-01-01;2017-12-31;104;2017
218;C340R239;340;239;1161;DE93A;Uelzen;Niedersachsen;2017-01-01;2017-12-31;115;2017
219;C420R755;420;755;1162;DE21H;München, Landkreis;Bayern;2017-01-01;2017-12-31;109;2017
220;C93R564;93;564;1163;DEB1C;Cochem-Zell;Rheinland-Pfalz;2017-01-01;2017-12-31;115;2017
221;C486R117;486;117;1164;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;130;2017
222;C462R466;462;466;1165;DED45;Zwickau;Sachsen;2017-01-01;2017-12-31;120;2017
223;C93R283;93;283;1166;DE94B;Grafschaft Bentheim;Niedersachsen;2017-01-01;2017-12-31;105;2017
224;C501R119;501;119;1167;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2017-01-01;2017-12-31;130;2017
225;C60R442;60;442;1168;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2017-01-01;2017-12-31;109;2017
226;C229R304;229;304;1169;DE928;Schaumburg;Niedersachsen;2017-01-01;2017-12-31;113;2017
227;C211R84;211;84;1170;DEF07;Nordfriesland;Schleswig-Holstein;2017-01-01;2017-12-31;130;2017
228;C557R367;557;367;1171;DE40B;Oberspreewald-Lausitz;Brandenburg;2017-01-01;2017-12-31;118;2017
229;C124R768;124;768;1172;DE133;Emmendingen;Baden-Württemberg;2017-01-01;2017-12-31;111;2017
230;C143R530;143;530;1173;DEB1A;Rhein-Lahn-Kreis;Rheinland-Pfalz;2017-01-01;2017-12-31;114;2017
231;C487R717;487;717;1174;DE22C;Dingolfing-Landau;Bayern;2017-01-01;2017-12-31;106;2017
