PointID,NUTS_ID,NUTS_NAME,STATE_NAME,Latitude,Longitude,nearest_grid_id,nearest_latitude,nearest_longitude,distance_deg
281,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.925449,12.13102,C667R116,53.93,12.129999999999999,0.004663904051328096
283,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.929106,12.390196,C693R116,53.93,12.39,0.0009152333035919731
284,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.903706,12.473938,C701R119,53.9,12.469999999999999,0.005407613151846233
285,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.888225,12.607255,C715R120,53.89,12.61,0.0032688912493386035
286,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.908413,12.743391,C728R118,53.91,12.74,0.0037439885149374544
287,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.890793,12.822827,C736R120,53.89,12.82,0.002936116142117345
288,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.905326,12.9722,C751R118,53.91,12.969999999999999,0.005165876111557009
289,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.906541,13.074873,C761R118,53.91,13.07,0.005975852240475425
290,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.888705,13.248251,C779R120,53.89,13.25,0.0021762412550078223
291,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.876678,13.334722,C787R121,53.879999999999995,13.33,0.00577347105301255
292,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.8729,13.446486,C799R122,53.87,13.45,0.004556116328630832
293,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.90603,13.547664,C809R118,53.91,13.55,0.004606277890007286
294,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.899,13.71651,C826R119,53.9,13.719999999999999,0.0036304407445915767
295,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.914492,13.820771,C836R118,53.91,13.82,0.0045576863648188635
297,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.89056,14.047706,C859R118,53.91,14.05,0.019574882783808565
300,DEF0E,Steinburg,Schleswig-Holstein,53.881224,9.469865,C401R121,53.879999999999995,9.469999999999999,0.0012314223483510193
301,DEF0E,Steinburg,Schleswig-Holstein,53.878416,9.571263,C411R121,53.879999999999995,9.57,0.0020258886938774737
304,DEF0D,Segeberg,Schleswig-Holstein,53.850554,9.906724,C445R124,53.849999999999994,9.91,0.0033225129044153466
305,DEF0D,Segeberg,Schleswig-Holstein,53.857628,10.057154,C460R123,53.86,10.06,0.0037048751665886013
306,DEF0D,Segeberg,Schleswig-Holstein,53.85715,10.146028,C469R123,53.86,10.15,0.004888689394921763
308,DEF0F,Stormarn,Schleswig-Holstein,53.853254,10.431417,C497R124,53.849999999999994,10.43,0.0035491414454816073
309,DEF0F,Stormarn,Schleswig-Holstein,53.849912,10.54579,C509R124,53.849999999999994,10.55,0.004210919614526327
313,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.85084,11.035963,C558R124,53.849999999999994,11.04,0.0041234656540335415
316,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.853201,11.401977,C594R124,53.849999999999994,11.4,0.003762303815486933
317,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.873038,11.54019,C608R122,53.87,11.54,0.003043935610360839
318,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.869889,11.658533,C620R122,53.87,11.66,0.001471193393133264
320,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.873098,11.887612,C643R122,53.87,11.89,0.003911540361546554
322,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.854798,12.097119,C664R124,53.849999999999994,12.100000000000001,0.0055965136469135635
323,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.838268,12.260999,C680R125,53.839999999999996,12.26,0.0019994561760613436
324,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.837341,12.328747,C687R125,53.839999999999996,12.33,0.0029394370209224674
325,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.836751,12.493331,C703R125,53.839999999999996,12.49,0.004653123896907765
326,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.865313,12.58211,C712R122,53.87,12.58,0.00514004562236291
328,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.853092,12.800933,C734R124,53.849999999999994,12.8,0.0032296985927504195
329,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.844116,12.932944,C747R125,53.839999999999996,12.93,0.0050604932565941
330,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.85079,13.111561,C765R124,53.849999999999994,13.11,0.0017495202199506964
331,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.826957,13.248725,C779R126,53.83,13.25,0.003299314171155551
332,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.806305,13.360073,C790R128,53.809999999999995,13.36,0.003695721039249427
333,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.818474,13.456773,C800R127,53.81999999999999,13.46,0.003569622529060769
334,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.799794,13.560526,C810R129,53.8,13.559999999999999,0.0005648999911490088
335,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.808781,13.663932,C820R128,53.809999999999995,13.66,0.004116623009213471
336,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.799119,13.80395,C834R129,53.8,13.8,0.004047055843449271
338,DE932,Cuxhaven,Niedersachsen,53.779834,8.715941,C326R131,53.779999999999994,8.72,0.0040623930139754025
339,DE932,Cuxhaven,Niedersachsen,53.803229,8.819293,C336R131,53.779999999999994,8.82,0.023239756668269114
341,DE932,Cuxhaven,Niedersachsen,53.772042,9.081813,C362R132,53.769999999999996,9.08,0.00273070192441673
344,DEF0E,Steinburg,Schleswig-Holstein,53.811234,9.431155,C397R125,53.839999999999996,9.43,0.028789178192505812
345,DEF0E,Steinburg,Schleswig-Holstein,53.803154,9.547591,C409R129,53.8,9.55,0.003968752574804047
346,DEF09,Pinneberg,Schleswig-Holstein,53.817497,9.680409,C422R127,53.81999999999999,9.68,0.0025361959703363306
347,DEF09,Pinneberg,Schleswig-Holstein,53.792428,9.773682,C431R130,53.79,9.77,0.0044104770717030865
348,DEF0D,Segeberg,Schleswig-Holstein,53.815744,9.898425,C444R127,53.81999999999999,9.9,0.0045380789988634235
349,DEF0D,Segeberg,Schleswig-Holstein,53.782866,10.079047,C462R131,53.779999999999994,10.08,0.0030202922044112413
350,DEF0D,Segeberg,Schleswig-Holstein,53.818059,10.181092,C472R127,53.81999999999999,10.18,0.002227093397228917
351,DEF0F,Stormarn,Schleswig-Holstein,53.788562,10.303314,C484R130,53.79,10.3,0.00361253927314266
353,DEF0F,Stormarn,Schleswig-Holstein,53.805824,10.501158,C504R128,53.809999999999995,10.5,0.00433358281332549
354,DEF03,"Lübeck, Kreisfreie Stadt",Schleswig-Holstein,53.808754,10.689688,C523R128,53.809999999999995,10.690000000000001,0.0012844687617795656
356,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.814564,10.886491,C543R128,53.809999999999995,10.89,0.005757011116892692
357,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.788061,11.001653,C554R130,53.79,11.0,0.002547965855343828
358,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.766085,11.122092,C566R132,53.769999999999996,11.120000000000001,0.00443888375608002
361,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.776156,11.484397,C602R131,53.779999999999994,11.48,0.005840371991572449
364,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.770253,11.847896,C639R132,53.769999999999996,11.850000000000001,0.002119156671887322
365,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.764859,11.989482,C653R133,53.76,11.99,0.004886533024551396
366,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.762531,12.137173,C668R133,53.76,12.14,0.0037944551651091386
368,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.767211,12.369538,C691R132,53.769999999999996,12.370000000000001,0.0028270063671595362
371,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.793381,12.726535,C727R130,53.79,12.73,0.004841217408873971
372,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.761423,12.871749,C741R133,53.76,12.870000000000001,0.0022547571931367714
373,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.756598,12.967223,C751R133,53.76,12.969999999999999,0.004391506916765442
374,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.777052,13.04736,C759R131,53.779999999999994,13.05,0.003957310197594531
375,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.750963,13.169138,C771R134,53.75,13.17,0.0012924445829500782
377,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.723733,13.422602,C796R137,53.72,13.42,0.004550350865595684
379,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.756051,13.696577,C824R133,53.76,13.7,0.005226043436481129
380,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.723866,13.820071,C836R137,53.72,13.82,0.003866651910893533
382,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.750061,14.064758,C860R141,53.68,14.059999999999999,0.0702223773807208
383,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.710405,14.128854,C867R142,53.669999999999995,14.129999999999999,0.04042124863237843
384,DE94A,Friesland (DE),Niedersachsen,53.684031,7.880453,C241R146,53.629999999999995,7.87,0.055032846282926436
385,DE94A,Friesland (DE),Niedersachsen,53.684462,7.973227,C251R147,53.62,7.970000000000001,0.06454272207616261
386,DE932,Cuxhaven,Niedersachsen,53.735051,8.560638,C313R135,53.739999999999995,8.59,0.029776159003469617
387,DE932,Cuxhaven,Niedersachsen,53.71189,8.673346,C321R138,53.709999999999994,8.67,0.003842891619603004
388,DE932,Cuxhaven,Niedersachsen,53.739057,8.837157,C338R135,53.739999999999995,8.84,0.0029953126714898602
390,DE932,Cuxhaven,Niedersachsen,53.70417,9.070511,C361R139,53.699999999999996,9.07,0.004201192806812869
391,DE932,Cuxhaven,Niedersachsen,53.724648,9.158349,C370R137,53.72,9.16,0.004932515078540682
393,DEF09,Pinneberg,Schleswig-Holstein,53.747628,9.578995,C412R134,53.75,9.58,0.002576122861977659
394,DEF09,Pinneberg,Schleswig-Holstein,53.723819,9.702658,C424R137,53.72,9.7,0.004652926498452514
395,DEF09,Pinneberg,Schleswig-Holstein,53.719837,9.824587,C436R137,53.72,9.82,0.00458989520577443
399,DEF0F,Stormarn,Schleswig-Holstein,53.720897,10.252357,C479R137,53.72,10.25,0.002521915541806105
400,DEF0F,Stormarn,Schleswig-Holstein,53.739159,10.391984,C493R135,53.739999999999995,10.39,0.002154886771965268
401,DEF06,Herzogtum Lauenburg,Schleswig-Holstein,53.740759,10.504572,C504R135,53.739999999999995,10.5,0.0046345727958463905
402,DEF06,Herzogtum Lauenburg,Schleswig-Holstein,53.713124,10.655177,C520R138,53.709999999999994,10.66,0.0057463645028872495
406,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.736354,11.129454,C567R135,53.739999999999995,11.129999999999999,0.003686655937292052
408,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.706759,11.367176,C591R138,53.709999999999994,11.370000000000001,0.004298727369812337
409,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.726091,11.493284,C603R136,53.73,11.49,0.005105383139392615
410,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.72198,11.621504,C616R137,53.72,11.620000000000001,0.0024864464603142344
411,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.726947,11.754682,C629R136,53.73,11.75,0.005589448362760991
412,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.703165,11.860148,C640R139,53.699999999999996,11.86,0.0031684584579914792
413,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.696552,12.003211,C654R139,53.699999999999996,12.0,0.004711605352742686
414,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.711232,12.081661,C662R138,53.709999999999994,12.08,0.002068029255117737
416,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.70877,12.378657,C692R138,53.709999999999994,12.379999999999999,0.001821139478452341
417,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.698216,12.461039,C700R139,53.699999999999996,12.46,0.0020645040566621103
418,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.672859,12.589065,C713R142,53.669999999999995,12.59,0.003008006981382463
419,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.716497,12.731106,C727R137,53.72,12.73,0.0036734513743908945
421,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.681447,12.943994,C748R141,53.68,12.940000000000001,0.004248040136343641
422,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.710904,13.071282,C761R138,53.709999999999994,13.07,0.001568674599784643
423,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.678636,13.179055,C772R141,53.68,13.18,0.0016593736770257558
426,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.655602,13.56545,C811R143,53.66,13.57,0.006328104297493422
427,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.654738,13.654995,C819R144,53.65,13.649999999999999,0.006884669127855048
428,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.644551,13.79462,C833R145,53.64,13.79,0.0064850598301019954
429,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.67638,13.890848,C843R141,53.68,13.89,0.0037179973103788544
430,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.650155,14.017199,C856R144,53.65,14.02,0.0028052853687279104
434,DE947,Aurich,Niedersachsen,53.646681,7.388101,C193R144,53.65,7.39,0.003823867414017356
435,DE94H,Wittmund,Niedersachsen,53.650334,7.522543,C206R144,53.65,7.52,0.002564840150965057
436,DE94H,Wittmund,Niedersachsen,53.643579,7.593149,C213R146,53.629999999999995,7.59,0.013939348693543628
437,DE94H,Wittmund,Niedersachsen,53.639561,7.705286,C225R146,53.629999999999995,7.71,0.010659949202510078
438,DE94H,Wittmund,Niedersachsen,53.619519,7.834822,C237R147,53.62,7.83,0.00484593076714881
439,DE94A,Friesland (DE),Niedersachsen,53.63823,8.016989,C252R147,53.62,7.98,0.041237349829979474
440,DE932,Cuxhaven,Niedersachsen,53.636242,8.624286,C316R145,53.64,8.620000000000001,0.005700207013782171
441,DE932,Cuxhaven,Niedersachsen,53.6704,8.72886,C327R142,53.669999999999995,8.73,0.001208139064846341
442,DE932,Cuxhaven,Niedersachsen,53.641054,8.854892,C339R145,53.64,8.85,0.005004256188485084
443,DE932,Cuxhaven,Niedersachsen,53.671177,8.978655,C352R142,53.669999999999995,8.98,0.001787275580321801
445,DE932,Cuxhaven,Niedersachsen,53.644069,9.163069,C370R145,53.64,9.16,0.005096618683010313
446,DE939,Stade,Niedersachsen,53.628585,9.339073,C388R146,53.629999999999995,9.34,0.0016916128398609123
447,DE939,Stade,Niedersachsen,53.639632,9.411836,C395R145,53.64,9.41,0.0018725170226189672
449,DEF09,Pinneberg,Schleswig-Holstein,53.639413,9.706163,C425R145,53.64,9.71,0.003881641147763318
450,DEF09,Pinneberg,Schleswig-Holstein,53.639428,9.826064,C437R145,53.64,9.83,0.003977345848677735
455,DEF0F,Stormarn,Schleswig-Holstein,53.642124,10.440501,C498R145,53.64,10.440000000000001,0.002182287103019819
456,DEF06,Herzogtum Lauenburg,Schleswig-Holstein,53.640896,10.49379,C503R145,53.64,10.49,0.003894472493162367
458,DEF06,Herzogtum Lauenburg,Schleswig-Holstein,53.667545,10.786787,C533R142,53.669999999999995,10.79,0.004043562043542892
461,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.664988,11.106482,C565R143,53.66,11.11,0.006103807664076747
462,DE80M,Nordwestmecklenburg,Mecklenburg-Vorpommern,53.638947,11.253252,C579R145,53.64,11.25,0.0034182324379708833
464,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.622012,11.506217,C605R147,53.62,11.51,0.004284767554956122
469,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.652736,12.088849,C663R144,53.65,12.09,0.0029682481365265584
471,DE80K,Landkreis Rostock,Mecklenburg-Vorpommern,53.630768,12.303845,C684R146,53.629999999999995,12.3,0.00392095001243485
473,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.615184,12.558155,C710R147,53.62,12.56,0.005157313350959653
474,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.63812,12.678013,C722R145,53.64,12.68,0.0027354284856304536
476,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.599573,12.970093,C751R149,53.599999999999994,12.969999999999999,0.00043701029735679066
477,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.60796,13.067585,C761R148,53.61,13.07,0.00316130115617104
478,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.601636,13.203669,C774R149,53.599999999999994,13.2,0.00401722005869962
479,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.615953,13.304377,C784R147,53.62,13.3,0.005961236281175072
480,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.598523,13.399349,C794R149,53.599999999999994,13.4,0.0016141034663187382
483,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.580204,13.821045,C836R151,53.58,13.82,0.0010647257862945187
486,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.559887,14.168867,C871R153,53.559999999999995,14.170000000000002,0.00113862109588782
488,DE947,Aurich,Niedersachsen,53.523993,7.139292,C170R157,53.519999999999996,7.16,0.021089459760743227
489,DE947,Aurich,Niedersachsen,53.544222,7.292,C183R155,53.54,7.29,0.004671753846253827
490,DE947,Aurich,Niedersachsen,53.539687,7.368176,C191R155,53.54,7.37,0.0018506606928335638
493,DE94H,Wittmund,Niedersachsen,53.578873,7.783493,C232R151,53.58,7.779999999999999,0.0036703103411015736
497,DE94G,Wesermarsch,Niedersachsen,53.560189,8.369867,C291R158,53.51,8.370000000000001,0.05018917622356753
499,DE932,Cuxhaven,Niedersachsen,53.574518,8.748119,C329R152,53.56999999999999,8.75,0.004893923272798324
500,DE932,Cuxhaven,Niedersachsen,53.553001,8.859111,C340R154,53.55,8.86,0.0031299076663739538
501,DE932,Cuxhaven,Niedersachsen,53.592875,8.970127,C351R150,53.589999999999996,8.97,0.0028778036764201655
502,DE932,Cuxhaven,Niedersachsen,53.567939,9.090317,C363R152,53.56999999999999,9.09,0.002085236197643211
504,DE939,Stade,Niedersachsen,53.561318,9.291974,C383R153,53.559999999999995,9.29,0.002373562722999965
506,DE939,Stade,Niedersachsen,53.586954,9.586014,C413R153,53.559999999999995,9.59,0.027247134014427687
507,DEF09,Pinneberg,Schleswig-Holstein,53.578515,9.705957,C425R147,53.62,9.71,0.0416815435654625
511,DEF0F,Stormarn,Schleswig-Holstein,53.588603,10.205121,C475R150,53.589999999999996,10.21,0.005075061575981069
512,DEF0F,Stormarn,Schleswig-Holstein,53.580353,10.264917,C480R151,53.58,10.26,0.004929654957500576
513,DEF0F,Stormarn,Schleswig-Holstein,53.580533,10.372407,C491R151,53.58,10.370000000000001,0.0024653068774503073
514,DEF06,Herzogtum Lauenburg,Schleswig-Holstein,53.565949,10.547391,C509R152,53.56999999999999,10.55,0.004818452241116939
515,DEF06,Herzogtum Lauenburg,Schleswig-Holstein,53.581838,10.636723,C518R151,53.58,10.64,0.003757256046638527
517,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.570425,10.905691,C545R152,53.56999999999999,10.91,0.004329908313118723
518,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.588672,11.024764,C556R150,53.589999999999996,11.02,0.004945632416585494
519,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.564067,11.165022,C571R153,53.559999999999995,11.17,0.006428139155311261
520,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.579436,11.267083,C581R151,53.58,11.27,0.0029710242341652307
521,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.578356,11.349798,C589R151,53.58,11.35,0.0016563634866768237
522,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.573932,11.474573,C601R152,53.56999999999999,11.469999999999999,0.006030999336764434
523,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.573866,11.610972,C615R152,53.56999999999999,11.61,0.003986319104145227
524,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.552389,11.717902,C626R154,53.55,11.719999999999999,0.003179453569404233
526,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.554277,11.966533,C651R154,53.55,11.969999999999999,0.00550570776558359
527,DE80O,Ludwigslust-Parchim,Mecklenburg-Vorpommern,53.544638,12.077028,C662R155,53.54,12.08,0.005508523214074511
532,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.569711,12.73211,C727R152,53.56999999999999,12.73,0.0021296997440947876
533,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.570451,12.839016,C738R152,53.56999999999999,12.84,0.0010824310601617046
534,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.551296,12.924444,C746R154,53.55,12.92,0.004629120002765559
536,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.549635,13.214686,C775R154,53.55,13.21,0.004700193719411141
539,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.51167,13.571912,C811R158,53.51,13.57,0.002538630339378021
540,DE80J,Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,53.544088,13.641314,C818R155,53.54,13.64,0.0042939888215995075
541,DE40I,Uckermark,Brandenburg,53.527145,13.814396,C835R156,53.529999999999994,13.809999999999999,0.005241740264453737
542,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.520348,13.911873,C845R157,53.519999999999996,13.91,0.0019050545923938584
543,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.503909,13.999084,C854R159,53.5,14.0,0.004014889413172114
544,DE80N,Vorpommern-Greifswald,Mecklenburg-Vorpommern,53.496662,14.140249,C868R159,53.5,14.14,0.003347274264232923
546,DE947,Aurich,Niedersachsen,53.459699,7.035855,C163R163,53.459999999999994,7.09,0.054145836645119884
